date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:46	853/853	---M--	200	added ('OK')	application/rss+xml	etag:%225bc6806bf34b648c7043ab709e60f601%22	https://www.masmn.org/mas-chicago-convention-2016-travel-package/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/mas-chicago-convention-2016-travel-package/feed/index.html	(from https://www.masmn.org/mas-chicago-convention-2016-travel-package/)
22:37:46	2659/2659	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:46%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmas-chicago-convention-2016-travel-package%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed89eb	(from https://www.masmn.org/mas-chicago-convention-2016-travel-package/)
22:37:46	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:46%20GMT	https://www.masmn.org/?p=515	C:/My%20Web%20Sites/masmn/www.masmn.org/indexd073.html	(from https://www.masmn.org/mas-chicago-convention-2016-travel-package/)
22:37:47	3018/3018	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:46%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fquran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed2c81.json	(from https://www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/)
22:37:47	1159/1159	---M--	200	added ('OK')	application/rss+xml	etag:%2230175c3de2025045b70442df17e75e76%22	https://www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/feed/index.html	(from https://www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/)
22:37:47	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:46%20GMT	https://www.masmn.org/?p=518	C:/My%20Web%20Sites/masmn/www.masmn.org/indexa51f.html	(from https://www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/)
22:37:47	3157/3157	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:47%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fquran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedd191	(from https://www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/)
22:37:48	2433/2433	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:47%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fconvention-schedule-announced%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed16a1.json	(from https://www.masmn.org/convention-schedule-announced/)
22:37:48	807/807	---M--	200	added ('OK')	application/rss+xml	etag:%224785906f1b675022d5d8d24d1b099719%22	https://www.masmn.org/convention-schedule-announced/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/convention-schedule-announced/feed/index.html	(from https://www.masmn.org/convention-schedule-announced/)
22:37:48	18384/18384	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202017%2003:37:48%20GMT	https://www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/	C:/My%20Web%20Sites/masmn/www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/index.html	(from https://www.masmn.org/convention-schedule-announced/)
22:37:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:48%20GMT	https://www.masmn.org/?p=521	C:/My%20Web%20Sites/masmn/www.masmn.org/index1b7d.html	(from https://www.masmn.org/convention-schedule-announced/)
22:37:49	2570/2570	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:48%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fconvention-schedule-announced%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed8ad2	(from https://www.masmn.org/convention-schedule-announced/)
22:37:49	2579/2579	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:49%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmas-mn-convention-to-be-held-on-saturday-october-8th-2016%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed4547.json	(from https://www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/)
22:37:50	892/892	---M--	200	added ('OK')	application/rss+xml	etag:%222eabb139e56c3a241fa82cbeeae443b2%22	https://www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/feed/index.html	(from https://www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/)
22:37:50	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:49%20GMT	https://www.masmn.org/?p=524	C:/My%20Web%20Sites/masmn/www.masmn.org/index7dad.html	(from https://www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/)
22:37:50	2716/2716	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:49%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmas-mn-convention-to-be-held-on-saturday-october-8th-2016%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedfa75	(from https://www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/)
22:37:52	95036/95036	---M--	200	added ('OK')	image/jpeg	etag:%221733c-5473be4e24a04%22	https://www.masmn.org/wp-content/uploads/221235243686dc7b6779bz.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/221235243686dc7b6779bz.jpg	(from https://www.masmn.org/mas-mn-convention-to-be-held-on-saturday-october-8th-2016/)
